arm,pattern,read_percent,interval,admission_wait_max,admission_wait_sum,cpu_seconds,drain_cpu_seconds,drain_simulated_cycles,drain_wall_seconds,input_loading_wall_seconds,measured_reads,measured_reads_completed,measured_simulated_cycles,measured_writes,measured_writes_completed,peak_rss_kib,repeat,requests_per_second,simulated_cycles,total_process_cpu_seconds,total_process_wall_seconds,wall_seconds,warmup_cpu_seconds,warmup_reads_outstanding,warmup_wall_seconds,warmup_writes_outstanding
astra_single_core,random,100,1,35699587,90997955748331,1.005543,7e-06,557,7.828e-06,0.092324289,5000000,5000000,40000554,0,0,210796,3,4972255.643873876,40800143,1.1300000000000001,1.13,1.005579833,0.020022,64,0.020024632,0
astra_single_core,random,100,1,35699587,90997955748331,1.01237,7e-06,557,7.849e-06,0.089489497,5000000,5000000,40000554,0,0,210800,4,4938834.7345330985,40800143,1.1400000000000001,1.14,1.012384554,0.020279,64,0.020281928,0
astra_single_core,random,100,1,35699587,90997955748331,1.036365,7e-06,557,7.761e-06,0.084813121,5000000,5000000,40000554,0,0,210804,5,4824422.802919984,40800143,1.1500000000000001,1.16,1.03639341,0.02055,64,0.020552222,0
deepseek_single_core,random,100,1,37873946,96541041136984,1.470462,7e-06,550,8.371e-06,0.079808194,5000000,5000000,42132248,0,0,210832,1,3400219.7334879073,42974495,1.58,1.59,1.470493201,0.029513,64,0.029515284,0
deepseek_single_core,random,100,1,37873946,96541041136984,1.477933,8e-06,550,8.897e-06,0.084264486,5000000,5000000,42132248,0,0,210828,2,3383007.0429017097,42974495,1.6,1.61,1.477975049,0.029732,64,0.029743546,0
deepseek_single_core,random,100,1,37873946,96541041136984,1.469683,7e-06,550,8.157e-06,0.08485663,5000000,5000000,42132248,0,0,210800,3,3402018.573295906,42974495,1.6,1.6,1.469715668,0.029686,64,0.029689187,0
deepseek_single_core,random,100,1,37873946,96541041136984,1.47136,7e-06,550,8.243e-06,0.085511453,5000000,5000000,42132248,0,0,210840,4,3398138.9536085026,42974495,1.6,1.6,1.471393627,0.029718,64,0.029720052,0
deepseek_single_core,random,100,1,37873946,96541041136984,1.467471,7e-06,550,7.704e-06,0.082009986,5000000,5000000,42132248,0,0,210832,5,3407128.5997017226,42974495,1.59,1.6,1.467511382,0.029763,64,0.029765241,0
astra_multicore,random,100,1,35699587,90997955748331,1.049312,7e-06,557,7.486e-06,0.081975534,5000000,5000000,40000554,0,0,210832,1,4764848.903048588,40800143,1.1600000000000001,1.17,1.049351218,0.020565,64,0.020566836,0
astra_multicore,random,100,1,35699587,90997955748331,1.064648,7e-06,557,7.613e-06,0.082602579,5000000,5000000,40000554,0,0,210788,2,4696226.901591548,40800143,1.1800000000000002,1.18,1.064684502,0.021045,64,0.021046308,0
astra_multicore,random,100,1,35699587,90997955748331,1.061261,6e-06,557,7.093e-06,0.087275377,5000000,5000000,40000554,0,0,210840,3,4711247.201998531,40800143,1.1800000000000002,1.18,1.061290097,0.020748,64,0.020757654,0
astra_multicore,random,100,1,35699587,90997955748331,1.058228,6e-06,557,7.465e-06,0.084957576,5000000,5000000,40000554,0,0,210812,4,4724764.129049463,40800143,1.1700000000000002,1.18,1.058253886,0.020867,64,0.020869392,0
astra_multicore,random,100,1,35699587,90997955748331,1.051073,7e-06,557,8.066e-06,0.086445492,5000000,5000000,40000554,0,0,210780,5,4757019.7466135,40800143,1.1700000000000002,1.17,1.051078252,0.020636,64,0.020638046,0
deepseek_multicore,random,100,1,37873946,96541041136984,1.542822,7e-06,550,8.617e-06,0.081917156,5000000,5000000,42132248,0,0,210832,1,3240687.298806547,42974495,1.6600000000000001,1.67,1.542882586,0.031004,64,0.031007248,0
deepseek_multicore,random,100,1,37873946,96541041136984,1.540899,7e-06,550,8.045e-06,0.084110236,5000000,5000000,42132248,0,0,210840,2,3244819.9303630884,42974495,1.6700000000000002,1.67,1.540917557,0.031116,64,0.03111899,0
deepseek_multicore,random,100,1,37873946,96541041136984,1.53196,7e-06,550,7.766e-06,0.082166539,5000000,5000000,42132248,0,0,210840,3,3263641.299858226,42974495,1.6500000000000001,1.66,1.532031109,0.030931,64,0.030933082,0
deepseek_multicore,random,100,1,37873946,96541041136984,1.537878,7e-06,550,8.313e-06,0.084753235,5000000,5000000,42132248,0,0,210808,4,3251081.0647557336,42974495,1.6700000000000002,1.67,1.537949962,0.031214,64,0.031216467,0
deepseek_multicore,random,100,1,37873946,96541041136984,1.539324,7e-06,550,8.135e-06,0.084933724,5000000,5000000,42132248,0,0,210812,5,3248048.874467168,42974495,1.6600000000000001,1.67,1.539385703,0.031015,64,0.031023108,0
fixedlat,random,100,1,0,0,2.675836,1.291237,35700036,1.291317771,0.081737516,5000000,5000000,40700036,0,0,1739440,1,1868505.604240997,40800035,2.9299999999999997,2.94,2.675935244,0.020314,87505,0.020316145,0
fixedlat,random,100,1,0,0,2.706155,1.265615,35700036,1.265688456,0.084023787,5000000,5000000,40700036,0,0,1739448,2,1847567.9937973092,40800035,2.97,2.97,2.706260347,0.020197,87505,0.020199889,0
fixedlat,random,100,1,0,0,2.682738,1.283215,35700036,1.28323049,0.087770698,5000000,5000000,40700036,0,0,1739440,3,1863720.9407158582,40800035,2.96,2.96,2.682805076,0.020125,87505,0.020129432,0
fixedlat,random,100,1,0,0,2.650673,1.267904,35700036,1.267918651,0.085234628,5000000,5000000,40700036,0,0,1739480,4,1886249.7922890023,40800035,2.91,2.92,2.650762386,0.020414,87505,0.020416036,0
fixedlat,random,100,1,0,0,2.648821,1.269939,35700036,1.269969876,0.086487227,5000000,5000000,40700036,0,0,1739436,5,1887571.8141372558,40800035,2.91,2.92,2.648905839,0.020332,87505,0.020334295,0
md1,random,100,1,0,0,0.808413,5.2e-05,441,5.3381e-05,0.094923371,5000000,5000000,5000441,0,0,210836,1,6184682.225844472,5100440,0.9299999999999999,0.94,0.808448974,0.016265,441,0.016267541,0
md1,random,100,1,0,0,0.800292,5e-05,441,5.1713e-05,0.08487307,5000000,5000000,5000441,0,0,210840,2,6247579.593951609,5100440,0.9199999999999999,0.92,0.800309932,0.016368,441,0.016375357,0
md1,random,100,1,0,0,0.807929,5.1e-05,441,5.1993e-05,0.102870501,5000000,5000000,5000441,0,0,210792,3,6188159.800781255,5100440,0.94,0.94,0.807994648,0.016779,441,0.016782111,0
md1,random,100,1,0,0,0.812144,5e-05,441,5.1568e-05,0.089345301,5000000,5000000,5000441,0,0,210840,4,6156320.001898707,5100440,0.9299999999999999,0.93,0.812173506,0.016665,441,0.016667878,0
md1,random,100,1,0,0,0.809425,5.1e-05,441,5.1669e-05,0.085954875,5000000,5000000,5000441,0,0,210784,5,6176970.152876515,5100440,0.9199999999999999,0.93,0.809458339,0.016605,441,0.016608188,0
wmg1,random,100,1,0,0,1.474605,0.000476,3242,0.000477911,0.099002573,5000000,5000000,5003242,0,0,210780,1,3390647.668355115,5103241,1.62,1.62,1.474644519,0.029693,3242,0.029697165,0
wmg1,random,100,1,0,0,1.480725,0.000468,3242,0.000467953,0.081779482,5000000,5000000,5003242,0,0,210840,2,3376632.319524444,5103241,1.61,1.61,1.480765309,0.029837,3242,0.029839835,0
wmg1,random,100,1,0,0,1.488029,0.000473,3242,0.000473484,0.082758783,5000000,5000000,5003242,0,0,210840,3,3360079.4921692517,5103241,1.61,1.62,1.488060033,0.029781,3242,0.029783633,0
wmg1,random,100,1,0,0,1.475978,0.000478,3242,0.000479509,0.08658415,5000000,5000000,5003242,0,0,210812,4,3387466.747957377,5103241,1.6,1.61,1.476029249,0.029513,3242,0.029514447,0
wmg1,random,100,1,0,0,1.477385,0.000475,3242,0.000475365,0.08538688,5000000,5000000,5003242,0,0,210840,5,3384320.465349804,5103241,1.61,1.61,1.477401461,0.02969,3242,0.029699642,0
mess,random,100,1,0,0,1.260082,0.011143,52521,0.011143978,0.095721013,5000000,5000000,5052521,0,0,210808,1,3967893.100972921,5152520,1.3900000000000001,1.39,1.260114593,0.018175,1299,0.018178539,0
mess,random,100,1,0,0,1.246045,0.011194,52521,0.01119456,0.084736696,5000000,5000000,5052521,0,0,210840,2,4012584.2216951367,5152520,1.36,1.37,1.246079764,0.018072,1299,0.018090794,0
mess,random,100,1,0,0,1.241051,0.011148,52521,0.011148038,0.081208152,5000000,5000000,5052521,0,0,210840,3,4028722.048676067,5152520,1.35,1.36,1.24108835,0.018089,1299,0.01811218,0
mess,random,100,1,0,0,1.24252,0.011158,52521,0.011158947,0.084267294,5000000,5000000,5052521,0,0,210840,4,4024004.59743491,5152520,1.36,1.36,1.242543312,0.018061,1299,0.018063743,0
mess,random,100,1,0,0,1.241637,0.011173,52521,0.01117367,0.087310969,5000000,5000000,5052521,0,0,210788,5,4026855.6868860307,5152520,1.36,1.37,1.241663568,0.018063,1299,0.01806601,0
oracle,random,75,256,0,0,39.231905,5e-06,68,7.191e-06,0.080259485,3749323,3749323,1280000068,1250677,1250677,210800,1,127441.67885157182,1305599812,40.1,40.11,39.233632553,0.783896,1,0.783915455,0
oracle,random,75,256,0,0,39.197126,5e-06,68,6.621e-06,0.081135599,3749323,3749323,1280000068,1250677,1250677,210812,2,127555.5678813011,1305599812,40.07,40.08,39.198602484,0.784342,1,0.78436034,0
oracle,random,75,256,0,0,38.245171,4e-06,68,6.002e-06,0.085417838,3749323,3749323,1280000068,1250677,1250677,210840,3,130730.25915863455,1305599812,39.1,39.11,38.246692328,0.765611,1,0.765631172,0
oracle,random,75,256,0,0,39.141764,4e-06,68,6.401e-06,0.080856689,3749323,3749323,1280000068,1250677,1250677,210840,4,127722.86872595067,1305599812,40.02,40.03,39.14725726,0.782721,1,0.782757353,0
oracle,random,75,256,0,0,39.15461,5e-06,68,7.146e-06,0.082922824,3749323,3749323,1280000068,1250677,1250677,210788,5,127693.06385959263,1305599812,40.03,40.04,39.15639463,0.783301,1,0.783320042,0
astra_single_core,random,75,256,0,0,0.850057,1e-06,110,1.61e-06,0.09394207,3749323,3749323,1280000110,1250677,1250677,210812,1,5881833.769009191,1305599854,0.98,0.98,0.850075027,0.017488,1,0.017497156,0
astra_single_core,random,75,256,0,0,0.853621,1e-06,110,1.742e-06,0.088653768,3749323,3749323,1280000110,1250677,1250677,210840,2,5857261.219673483,1305599854,0.97,0.97,0.853641286,0.017316,1,0.017319688,0
astra_single_core,random,75,256,0,0,0.8489,1e-06,110,1.895e-06,0.091671421,3749323,3749323,1280000110,1250677,1250677,210840,3,5889876.815334983,1305599854,0.97,0.97,0.848914189,0.017232,1,0.017240991,0
astra_single_core,random,75,256,0,0,0.857729,1e-06,110,2.4e-06,0.082614876,3749323,3749323,1280000110,1250677,1250677,210816,4,5829197.796326801,1305599854,0.97,0.97,0.857750959,0.017467,1,0.01747017,0
astra_single_core,random,75,256,0,0,0.855098,1e-06,110,2.214e-06,0.093657773,3749323,3749323,1280000110,1250677,1250677,210840,5,5847206.989663294,1305599854,0.97,0.98,0.855109116,0.017469,1,0.017478734,0
deepseek_single_core,random,75,256,0,0,1.144042,1e-06,8,1.777e-06,0.082600333,3749323,3749323,1280000008,1250677,1250677,210832,1,4370342.585998313,1305599752,1.26,1.26,1.14407507,0.023011,1,0.023013962,0
deepseek_single_core,random,75,256,0,0,1.141956,1e-06,8,3.645e-06,0.087456946,3749323,3749323,1280000008,1250677,1250677,210832,2,4378370.486566745,1305599752,1.26,1.27,1.141977367,0.02329,1,0.023291994,0
deepseek_single_core,random,75,256,0,0,1.14327,1e-06,8,1.807e-06,0.08331403,3749323,3749323,1280000008,1250677,1250677,210804,3,4373291.994411737,1305599752,1.26,1.27,1.14330349,0.023172,1,0.023174739,0
deepseek_single_core,random,75,256,0,0,1.142653,1e-06,8,2.014e-06,0.083265452,3749323,3749323,1280000008,1250677,1250677,210832,4,4375685.632198277,1305599752,1.26,1.26,1.142678067,0.023079,1,0.023081655,0
deepseek_single_core,random,75,256,0,0,1.141566,1e-06,8,2.021e-06,0.094558389,3749323,3749323,1280000008,1250677,1250677,210804,5,4379697.726191806,1305599752,1.27,1.28,1.141631298,0.023164,1,0.023166937,0
astra_multicore,random,75,256,0,0,0.859391,0.0,110,1.607e-06,0.080471026,3749323,3749323,1280000110,1250677,1250677,210840,1,5817930.530972569,1305599854,0.97,0.97,0.859412118,0.017578,1,0.017581048,0
astra_multicore,random,75,256,0,0,0.856545,1e-06,110,1.889e-06,0.084246943,3749323,3749323,1280000110,1250677,1250677,210840,2,5837160.259265271,1305599854,0.97,0.97,0.856580902,0.017522,1,0.017525064,0
astra_multicore,random,75,256,0,0,0.853528,1e-06,110,1.814e-06,0.085005153,3749323,3749323,1280000110,1250677,1250677,210804,3,5857905.407133963,1305599854,0.96,0.97,0.853547412,0.017127,1,0.017129726,0
astra_multicore,random,75,256,0,0,0.856539,1e-06,110,1.829e-06,0.083409936,3749323,3749323,1280000110,1250677,1250677,210840,4,5837303.660058625,1305599854,0.97,0.97,0.856559859,0.016994,1,0.016998158,0
astra_multicore,random,75,256,0,0,0.854293,0.0,110,2.326e-06,0.088061765,3749323,3749323,1280000110,1250677,1250677,210784,5,5852588.863772101,1305599854,0.97,0.98,0.854322782,0.01746,1,0.017462293,0
deepseek_multicore,random,75,256,0,0,1.211512,1e-06,8,2.382e-06,0.083794737,3749323,3749323,1280000008,1250677,1250677,210836,1,4126975.875128619,1305599752,1.33,1.33,1.211540884,0.024545,1,0.024547654,0
deepseek_multicore,random,75,256,0,0,1.211857,1e-06,8,1.821e-06,0.086767423,3749323,3749323,1280000008,1250677,1250677,210840,2,4125789.5233574137,1305599752,1.33,1.34,1.211889257,0.024599,1,0.024601216,0
deepseek_multicore,random,75,256,0,0,1.209891,1e-06,8,2.333e-06,0.084596331,3749323,3749323,1280000008,1250677,1250677,210804,3,4132507.8185022995,1305599752,1.33,1.33,1.209919066,0.024417,1,0.024420276,0
deepseek_multicore,random,75,256,0,0,1.209943,1e-06,8,1.882e-06,0.085215371,3749323,3749323,1280000008,1250677,1250677,210796,4,4132312.3094864557,1305599752,1.33,1.34,1.20997631,0.024651,1,0.024653068,0
deepseek_multicore,random,75,256,0,0,1.210271,1e-06,8,2.073e-06,0.081811627,3749323,3749323,1280000008,1250677,1250677,210804,5,4131156.6214013086,1305599752,1.33,1.33,1.2103148,0.024358,1,0.024360826,0
fixedlat,random,75,256,0,0,0.490214,1e-06,0,1.334e-06,0.090127176,3749323,3749323,1280000000,1250677,1250677,210840,1,10199254.741679935,1305599744,0.6,0.6,0.490231897,0.010115,1,0.010117688,0
fixedlat,random,75,256,0,0,0.489698,1e-06,0,1.806e-06,0.085018652,3749323,3749323,1280000000,1250677,1250677,210792,2,10210234.966197332,1305599744,0.5900000000000001,0.6,0.489704695,0.0101,1,0.010102633,0
fixedlat,random,75,256,0,0,0.488637,1e-06,0,1.119e-06,0.085808758,3749323,3749323,1280000000,1250677,1250677,210840,3,10232316.038178204,1305599744,0.5900000000000001,0.6,0.488647925,0.010114,1,0.010115864,0
fixedlat,random,75,256,0,0,0.489278,1e-06,0,1.358e-06,0.083125936,3749323,3749323,1280000000,1250677,1250677,210788,4,10219010.501674464,1305599744,0.5900000000000001,0.6,0.489284163,0.010143,1,0.010145421,0
fixedlat,random,75,256,0,0,0.49024,1e-06,0,1.394e-06,0.087076341,3749323,3749323,1280000000,1250677,1250677,210804,5,10198947.524097787,1305599744,0.6000000000000001,0.6,0.490246664,0.009972,1,0.009975752,0
md1,random,75,256,0,0,0.489033,1e-06,0,2.123e-06,0.087958109,3749323,3749323,1280000000,1250677,1250677,210780,1,10223777.00879071,1305599744,0.6,0.6,0.48905605,0.009794,1,0.009796862,0
md1,random,75,256,0,0,0.489596,1e-06,0,1.441e-06,0.084822777,3749323,3749323,1280000000,1250677,1250677,210840,2,10211695.410230344,1305599744,0.6000000000000001,0.6,0.489634659,0.010145,1,0.010147739,0
md1,random,75,256,0,0,0.489569,1e-06,0,1.436e-06,0.086687643,3749323,3749323,1280000000,1250677,1250677,210840,3,10212948.618857715,1305599744,0.5900000000000001,0.6,0.489574577,0.010059,1,0.010061035,0
md1,random,75,256,0,0,0.48951,1e-06,0,1.875e-06,0.083942448,3749323,3749323,1280000000,1250677,1250677,210832,4,10214101.269941887,1305599744,0.5900000000000001,0.6,0.489519329,0.010125,1,0.010126857,0
md1,random,75,256,0,0,0.489865,0.0,0,1.51e-06,0.082963374,3749323,3749323,1280000000,1250677,1250677,210840,5,10206583.391220821,1305599744,0.5900000000000001,0.6,0.489879895,0.010114,1,0.010116742,0
wmg1,random,75,256,0,0,0.763661,1e-06,0,2.067e-06,0.087648326,3749323,3749323,1280000000,1250677,1250677,210796,1,6547049.882955116,1305599744,0.8700000000000001,0.88,0.76370275,0.015594,1,0.015596899,0
wmg1,random,75,256,0,0,0.757251,1e-06,0,1.634e-06,0.081022941,3749323,3749323,1280000000,1250677,1250677,210780,2,6602699.493879975,1305599744,0.8700000000000001,0.87,0.757266025,0.015362,1,0.015364785,0
wmg1,random,75,256,0,0,0.75452,1e-06,0,1.288e-06,0.080642577,3749323,3749323,1280000000,1250677,1250677,210800,3,6626578.051806278,1305599744,0.8500000000000001,0.86,0.754537253,0.015255,1,0.015257209,0
wmg1,random,75,256,0,0,0.759759,1e-06,0,2.116e-06,0.086411717,3749323,3749323,1280000000,1250677,1250677,210808,4,6580842.321967663,1305599744,0.8700000000000001,0.88,0.759781158,0.015905,1,0.015915508,0
wmg1,random,75,256,0,0,0.764861,1e-06,0,1.603e-06,0.082520042,3749323,3749323,1280000000,1250677,1250677,210832,5,6536878.102433397,1305599744,0.8700000000000001,0.88,0.764891118,0.015636,1,0.015638646,0
mess,random,75,256,0,0,0.517704,1e-06,0,2.036e-06,0.083230809,3749323,3749323,1280000000,1250677,1250677,210840,1,9657890.048139812,1305599744,0.6200000000000001,0.63,0.517711423,0.01036,1,0.010362417,0
mess,random,75,256,0,0,0.519213,1e-06,0,1.667e-06,0.085074982,3749323,3749323,1280000000,1250677,1250677,210832,2,9629727.96555836,1305599744,0.6300000000000001,0.63,0.519225467,0.010762,1,0.010764952,0
mess,random,75,256,0,0,0.5186,1e-06,0,1.444e-06,0.080102091,3749323,3749323,1280000000,1250677,1250677,210840,3,9641040.741169738,1305599744,0.6100000000000001,0.62,0.518616209,0.010581,1,0.010582666,0
mess,random,75,256,0,0,0.519105,0.0,0,1.502e-06,0.082127236,3749323,3749323,1280000000,1250677,1250677,210792,4,9631472.526998023,1305599744,0.6200000000000001,0.63,0.519131419,0.010435,1,0.010437982,0
mess,random,75,256,0,0,0.518168,0.0,0,1.649e-06,0.085135326,3749323,3749323,1280000000,1250677,1250677,210836,5,9649078.492354952,1305599744,0.6200000000000001,0.63,0.518184198,0.010409,1,0.010410778,0
oracle,streaming,100,16,0,0,3.616358,3e-06,43,3.646e-06,0.087372825,5000000,5000000,80000043,0,0,210840,1,1382528.814317842,81600027,3.78,3.79,3.616561151,0.072778,3,0.072788888,0
oracle,streaming,100,16,0,0,3.638047,2e-06,43,4.236e-06,0.083649912,5000000,5000000,80000043,0,0,210840,2,1374293.5863665973,81600027,3.8,3.81,3.638232798,0.073224,3,0.073233741,0
oracle,streaming,100,16,0,0,3.636574,3e-06,43,4.46e-06,0.084520448,5000000,5000000,80000043,0,0,210832,3,1374896.6111433387,81600027,3.81,3.81,3.636637082,0.073634,3,0.073636016,0
oracle,streaming,100,16,0,0,3.631036,2e-06,43,3.236e-06,0.083809411,5000000,5000000,80000043,0,0,210840,4,1376990.7926315423,81600027,3.8000000000000003,3.81,3.631106342,0.073954,3,0.073961533,0
oracle,streaming,100,16,0,0,3.617223,3e-06,43,4.359e-06,0.084046532,5000000,5000000,80000043,0,0,210840,5,1382231.5602518222,81600027,3.79,3.79,3.617338906,0.072825,3,0.072827012,0
astra_single_core,streaming,100,16,0,0,0.90075,2e-06,43,2.285e-06,0.089021104,5000000,5000000,80000043,0,0,210840,1,5550732.277580353,81600027,1.02,1.02,0.90078205,0.018453,3,0.01846442,0
astra_single_core,streaming,100,16,0,0,0.901026,1e-06,43,2.223e-06,0.089920738,5000000,5000000,80000043,0,0,210788,2,5549180.077901032,81600027,1.02,1.02,0.901034014,0.018193,3,0.018195909,0
astra_single_core,streaming,100,16,0,0,0.899766,1e-06,43,2.451e-06,0.082970335,5000000,5000000,80000043,0,0,210840,3,5556908.094637105,81600027,1.01,1.02,0.899780942,0.018514,3,0.018523493,0
astra_single_core,streaming,100,16,0,0,0.900828,1e-06,43,2.325e-06,0.093683105,5000000,5000000,80000043,0,0,210840,4,5549838.968591909,81600027,1.02,1.03,0.900927041,0.01832,3,0.018322676,0
astra_single_core,streaming,100,16,0,0,0.901303,1e-06,43,1.92e-06,0.091738164,5000000,5000000,80000043,0,0,210840,5,5547408.957441406,81600027,1.02,1.03,0.901321687,0.018345,3,0.018347691,0
deepseek_single_core,streaming,100,16,0,0,1.207883,1e-06,43,2.9e-06,0.085030831,5000000,5000000,80000043,0,0,210840,1,4139401.0288532586,81600027,1.33,1.33,1.207904227,0.024343,3,0.02434623,0
deepseek_single_core,streaming,100,16,0,0,1.206119,1e-06,43,2.39e-06,0.085041608,5000000,5000000,80000043,0,0,210840,2,4145392.7666209224,81600027,1.33,1.33,1.206158326,0.024491,3,0.024493424,0
deepseek_single_core,streaming,100,16,0,0,1.22279,2e-06,43,2.998e-06,0.081796299,5000000,5000000,80000043,0,0,210840,3,4088893.0818761024,81600027,1.34,1.35,1.222824833,0.025029,3,0.025032199,0
deepseek_single_core,streaming,100,16,0,0,1.208186,2e-06,43,2.318e-06,0.095478421,5000000,5000000,80000043,0,0,210840,4,4138266.139288016,81600027,1.34,1.34,1.208235486,0.024542,3,0.02455016,0
deepseek_single_core,streaming,100,16,0,0,1.209004,1e-06,43,2.928e-06,0.085427272,5000000,5000000,80000043,0,0,210804,5,4135582.29982223,81600027,1.33,1.34,1.209019586,0.024428,3,0.024430985,0
astra_multicore,streaming,100,16,0,0,0.902798,2e-06,43,2.229e-06,0.085153547,5000000,5000000,80000043,0,0,210804,1,5538165.101784275,81600027,1.01,1.02,0.9028261,0.018253,3,0.018255396,0
astra_multicore,streaming,100,16,0,0,0.903532,1e-06,43,1.943e-06,0.087327507,5000000,5000000,80000043,0,0,210796,2,5533744.118653744,81600027,1.02,1.02,0.90354738,0.018556,3,0.018558785,0
